product_id,classification_code,cmd_code,product_label,primary_strict,primary_broad,primary_strict_rule,primary_broad_rule
HS1992:030379,H0,030379,Other,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030410,H0,030410,Fresh or chilled,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030563,H0,030563,"Fish, salted but not dried or smoked and fish in brine :-- Anchovies (Engraulis spp.)",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030619,H0,030619,"Frozen :-- Other, including flours, meals and pellets of crustaceans, fit for human consumption",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030629,H0,030629,"Not frozen :-- Other, including flours, meals and pellets of crustaceans, fit for human consumption",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030710,H0,030710,Oysters,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030721,H0,030721,"Scallops, including queen scallops, of the genera Pecten, Chlamys or Placopecten :-- Live, fresh or chilled",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030729,H0,030729,"Scallops, including queen scallops, of the genera Pecten, Chlamys or Placopecten :-- Other",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030739,H0,030739,"Mussels (Mytilus spp., Perna spp.) :-- Other",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030741,H0,030741,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) and squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.) :-- Live, fresh or chilled",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030749,H0,030749,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) and squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.) :-- Other",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030759,H0,030759,Octopus (Octopus spp.) :-- Other,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030791,H0,030791,"Other, including flours, meals and pellets of aquatic invertebrates other than crustaceans, fit for human consumption :-- Live, fresh or chilled",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:030799,H0,030799,"Other, including flours, meals and pellets of aquatic invertebrates other than crustaceans, fit for human consumption :-- Other",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:040110,H0,040110,"Of a fat content, by weight, not exceeding 1 %",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:040120,H0,040120,"Of a fat content, by weight, exceeding 1 % but not exceeding 6 %",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:040210,H0,040210,"In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5 %",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:040229,H0,040229,"In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 % :-- Other",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:040900,H0,040900,Natural honey.,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:050400,H0,050400,"Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked.",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:050800,H0,050800,"Coral and similar materials, unworked or simply prepared but not otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttle-bone, unworked or simply prepared but not cut to shape, powder and waste there",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:060110,H0,060110,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:060120,H0,060120,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, in growth or in flower; chicory plants and roots",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:060210,H0,060210,Unrooted cuttings and slips,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:060220,H0,060220,"Trees, shrubs and bushes, grafted or not, of kinds which bear edible fruit or nuts",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:060291,H0,060291,Mushroom spawn,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:060299,H0,060299,"Plants, live (including their roots),nes",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:060491,H0,060491,Other :- Egg yolks :-- Fresh,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:060499,H0,060499,Other,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:070110,H0,070110,Seed,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:070190,H0,070190,Other,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:070200,H0,070200,"Tomatoes, fresh or chilled.",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:070390,H0,070390,Leeks and other alliaceous vegetables,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:070820,H0,070820,"Beans (Vigna spp., Phaseolus spp.)",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:070890,H0,070890,Other leguminous vegetables,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:071010,H0,071010,Potatoes,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:071022,H0,071022,"Leguminous vegetables, shelled or unshelled :-- Beans (Vigna spp., Phaseolus spp.)",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:071029,H0,071029,"Leguminous vegetables, shelled or unshelled :-- Other",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:071080,H0,071080,Other vegetables,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:071190,H0,071190,Other vegetables; mixtures of vegetables,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:071210,H0,071210,"Potatoes, dried, not further prepared",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:071290,H0,071290,Other vegetables; mixtures of vegetables,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:071331,H0,071331,"Beans (Vigna spp., Phaseolus spp.) :-- Beans of the species Vigna mungo (L.) Hepper or Vigna radiata (L.) Wilczek",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:071332,H0,071332,"Beans (Vigna spp., Phaseolus spp.) :-- Small red (Adzuki) beans (Phaseolus or Vigna angularis)",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:071333,H0,071333,"Beans (Vigna spp., Phaseolus spp.) :-- Kidney beans, including white pea beans (Phaseolus vulgaris)",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:071339,H0,071339,Other,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:071350,H0,071350,"Broad beans (Vicia faba var.major) and horse beans (Vicia faba var.equina, Vicia faba var.minor)",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:080240,H0,080240,Chestnuts (Castanea spp.),True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:080610,H0,080610,Fresh,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:080710,H0,080710,"Melons (including watermelons), fresh",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:090121,H0,090121,Coffee roasted :-- Not decaffeinated,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:090122,H0,090122,Coffee roasted :-- Decaffeinated,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:090210,H0,090210,Green tea (not fermented) in immediate packings of a content not exceeding 3 kg,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:090420,H0,090420,"Fruits of the genus Capsicum or of the genus Pimenta, dried or crushed or ground",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:090950,H0,090950,Seeds of fennel; juniper berries,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:091010,H0,091010,Ginger,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:091040,H0,091040,Thyme; bay leaves,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:091050,H0,091050,Curry,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:091099,H0,091099,Other spices :-- Other,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:100190,H0,100190,Other,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:100610,H0,100610,Rice in the husk (paddy or rough),True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:120929,H0,120929,"Seeds of forage plants, other than beet seed :-- Other",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:121020,H0,121020,"Hop cones, ground, powdered or in the form of pellets; lupulin",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:121190,H0,121190,Other,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:121210,H0,121210,"Locust beans, including locust bean seeds",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:121490,H0,121490,Other,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:130212,H0,130212,Vegetable saps and extracts :-- Of liquorice,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:130219,H0,130219,Vegetable saps and extracts :-- Other,True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:130239,H0,130239,"Mucilages and thickeners, whether or not modified, derived from vegetable products :",True,True,strict_hs01_10_12_14_raw_agriculture,strict_hs01_10_12_14_raw_agriculture
HS1992:150910,H0,150910,Virgin,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23
HS1992:151000,H0,151000,"Other oils and their fractions, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading No. 15.09.",False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23
HS1992:160220,H0,160220,Of liver of any animal,False,False,not_primary_strict,not_primary_broad
HS1992:160416,H0,160416,"Fish, whole or in pieces, but not minced :-- Anchovies",False,False,not_primary_strict,not_primary_broad
HS1992:160420,H0,160420,Other prepared or preserved fish,False,False,not_primary_strict,not_primary_broad
HS1992:170111,H0,170111,Raw sugar not containing added flavouring or colouring matter :-- Cane sugar,True,True,strict_raw_sugar_hs170111_170114,strict_raw_sugar_hs170111_170114
HS1992:170112,H0,170112,Raw sugar not containing added flavouring or colouring matter :-- Beet sugar,True,True,strict_raw_sugar_hs170111_170114,strict_raw_sugar_hs170111_170114
HS1992:170199,H0,170199,Other,False,True,not_primary_strict,broad_sugar_hs1701
HS1992:170290,H0,170290,"Other, including invert sugar",False,False,not_primary_strict,not_primary_broad
HS1992:170410,H0,170410,"Chewing gum, whether or not sugar-coated",False,False,not_primary_strict,not_primary_broad
HS1992:170490,H0,170490,Other,False,False,not_primary_strict,not_primary_broad
HS1992:190219,H0,190219,"Uncooked pasta, not stuffed or otherwise prepared :-- Other",False,False,not_primary_strict,not_primary_broad
HS1992:190220,H0,190220,"Stuffed pasta, whether or not cooked or otherwise prepared",False,False,not_primary_strict,not_primary_broad
HS1992:190530,H0,190530,Sweet biscuits; waffles and wafers,False,False,not_primary_strict,not_primary_broad
HS1992:190590,H0,190590,Other,False,False,not_primary_strict,not_primary_broad
HS1992:200190,H0,200190,Other,False,False,not_primary_strict,not_primary_broad
HS1992:200210,H0,200210,"Tomatoes, whole or in pieces",False,False,not_primary_strict,not_primary_broad
HS1992:200290,H0,200290,Other,False,False,not_primary_strict,not_primary_broad
HS1992:200310,H0,200310,Mushrooms,False,False,not_primary_strict,not_primary_broad
HS1992:200410,H0,200410,Potatoes,False,False,not_primary_strict,not_primary_broad
HS1992:200540,H0,200540,Peas (Pisum sativum),False,False,not_primary_strict,not_primary_broad
HS1992:200600,H0,200600,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised).",False,False,not_primary_strict,not_primary_broad
HS1992:200710,H0,200710,Homogenised preparations,False,False,not_primary_strict,not_primary_broad
HS1992:200799,H0,200799,Other,False,False,not_primary_strict,not_primary_broad
HS1992:200819,H0,200819,"Nuts, ground-nuts and other seeds, whether or not mixed together :-- Other, including mixtures",False,False,not_primary_strict,not_primary_broad
HS1992:200840,H0,200840,Pears,False,False,not_primary_strict,not_primary_broad
HS1992:200860,H0,200860,Cherries,False,False,not_primary_strict,not_primary_broad
HS1992:200870,H0,200870,Peaches,False,False,not_primary_strict,not_primary_broad
HS1992:200880,H0,200880,Strawberries,False,False,not_primary_strict,not_primary_broad
HS1992:200892,H0,200892,"Other, including mixtures other than those of subheading No. 2008.19 :-- Mixtures",False,False,not_primary_strict,not_primary_broad
HS1992:200899,H0,200899,"Other, including mixtures other than those of subheading No. 2008.19 :-- Other",False,False,not_primary_strict,not_primary_broad
HS1992:200911,H0,200911,Orange juice :-- Frozen,False,False,not_primary_strict,not_primary_broad
HS1992:200919,H0,200919,Orange juice :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:200930,H0,200930,Juice of any other single citrus fruit,False,False,not_primary_strict,not_primary_broad
HS1992:200960,H0,200960,Grape juice (including grape must),False,False,not_primary_strict,not_primary_broad
HS1992:200970,H0,200970,Apple juice,False,False,not_primary_strict,not_primary_broad
HS1992:200980,H0,200980,Juice of any other single fruit or vegetable,False,False,not_primary_strict,not_primary_broad
HS1992:200990,H0,200990,Mixtures of juices,False,False,not_primary_strict,not_primary_broad
HS1992:210310,H0,210310,Soya sauce,False,False,not_primary_strict,not_primary_broad
HS1992:210320,H0,210320,Tomato ketchup and other tomato sauces,False,False,not_primary_strict,not_primary_broad
HS1992:210390,H0,210390,Other,False,False,not_primary_strict,not_primary_broad
HS1992:210610,H0,210610,Protein concentrates and textured protein substances,False,False,not_primary_strict,not_primary_broad
HS1992:210690,H0,210690,Other,False,False,not_primary_strict,not_primary_broad
HS1992:220110,H0,220110,Mineral waters and aerated waters,False,False,not_primary_strict,not_primary_broad
HS1992:220190,H0,220190,Other,False,False,not_primary_strict,not_primary_broad
HS1992:220210,H0,220210,"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured",False,False,not_primary_strict,not_primary_broad
HS1992:220510,H0,220510,In containers holding 2 l or less,False,False,not_primary_strict,not_primary_broad
HS1992:220810,H0,220810,Compound alcoholic preps for beverage manufacture,False,False,not_primary_strict,not_primary_broad
HS1992:220820,H0,220820,Spirits obtained by distilling grape wine or grape marc,False,False,not_primary_strict,not_primary_broad
HS1992:230230,H0,230230,Of wheat,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23
HS1992:230990,H0,230990,Other,False,True,not_primary_strict,broad_first_stage_food_inputs_hs11_15_23
HS1992:240110,H0,240110,"Tobacco, not stemmed/stripped",True,True,strict_raw_tobacco_hs240110_240130,strict_raw_tobacco_hs240110_240130
HS1992:240120,H0,240120,"Tobacco, partly or wholly stemmed/stripped",True,True,strict_raw_tobacco_hs240110_240130,strict_raw_tobacco_hs240110_240130
HS1992:240220,H0,240220,Cigarettes containing tobacco,False,False,not_primary_strict,not_primary_broad
HS1992:240310,H0,240310,"Smoking tobacco, whether or not containing tobacco substitutes in any proportion",False,False,not_primary_strict,not_primary_broad
HS1992:250100,H0,250100,"Salt (including table salt and denatured salt) and pure sodium chloride, whether or not in aqueous solution or containing added anti-caking or free-flowing agents; sea water.",True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:250510,H0,250510,Silica sands and quartz sands,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:250590,H0,250590,Other,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:250820,H0,250820,Decolourising earths and fuller's earth,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:251311,H0,251311,"Pumice stone :-- Crude or in irregular pieces, including crushed pumice ('bimskies')",True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:251319,H0,251319,Pumice stone :-- Other,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:251400,H0,251400,"Slate, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape.",True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:251511,H0,251511,Marble and travertine :-- Crude or roughly trimmed,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:251512,H0,251512,"Marble and travertine :-- Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:251520,H0,251520,Ecaussine and other calcareous monumental or building stone; alabaster,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:251611,H0,251611,Granite :-- Crude or roughly trimmed,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:251612,H0,251612,"Granite :-- Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:251621,H0,251621,Sandstone :-- Crude or roughly trimmed,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:251622,H0,251622,"Sandstone :-- Merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:251690,H0,251690,Other monumental or building stone,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:251710,H0,251710,"Pebbles, gravel, broken or crushed stone, of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated",True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:252020,H0,252020,Plasters,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:252210,H0,252210,Quicklime,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:252220,H0,252220,Slaked lime,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:252310,H0,252310,Cement clinkers,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:252321,H0,252321,"Portland cement :-- White cement, whether or not artificially coloured",True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:252329,H0,252329,Portland cement :-- Other,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:252390,H0,252390,Other hydraulic cements,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:260400,H0,260400,Nickel ores and concentrates.,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:260800,H0,260800,Zinc ores and concentrates.,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:261000,H0,261000,Chromium ores and concentrates.,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:261100,H0,261100,Tungsten ores and concentrates.,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:261690,H0,261690,Other,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:261790,H0,261790,Other,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:261800,H0,261800,Granulated slag (slag sand) from the manufacture of iron or steel.,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:262090,H0,262090,Other,True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:262100,H0,262100,"Other slag and ash, including seaweed ash (kelp).",True,True,strict_minerals_ores_hs25_26,strict_minerals_ores_hs25_26
HS1992:270111,H0,270111,"Coal, whether or not pulverised, but not agglomerated :-- Anthracite",True,True,strict_raw_fuels_coal_crude_gas,strict_raw_fuels_coal_crude_gas
HS1992:270112,H0,270112,"Coal, whether or not pulverised, but not agglomerated :-- Bituminous coal",True,True,strict_raw_fuels_coal_crude_gas,strict_raw_fuels_coal_crude_gas
HS1992:270119,H0,270119,"Coal, whether or not pulverised, but not agglomerated :-- Other coal",True,True,strict_raw_fuels_coal_crude_gas,strict_raw_fuels_coal_crude_gas
HS1992:270120,H0,270120,"Briquettes, ovoids and similar solid fuels manufactured from coal",True,True,strict_raw_fuels_coal_crude_gas,strict_raw_fuels_coal_crude_gas
HS1992:270400,H0,270400,"Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon.",False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:270799,H0,270799,Other,False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:270820,H0,270820,Pitch coke,False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:270900,H0,270900,"Petroleum oils and oils obtained from bituminous minerals, crude.",True,True,strict_raw_fuels_coal_crude_gas,strict_raw_fuels_coal_crude_gas
HS1992:271000,H0,271000,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70% or more of petroleum oils or of oils obtained from bituminous minerals, these oils",False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:271011,H0,271011,Aviation spirit **LEGACY NON-WCO CODE**,False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:271029,H0,271029,"Fuel oils nes, heavy distillates **LEGACY NON-WCO CODE**",False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:271112,H0,271112,Liquefied :-- Propane,True,True,strict_raw_fuels_coal_crude_gas,strict_raw_fuels_coal_crude_gas
HS1992:271290,H0,271290,Other,False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:271311,H0,271311,Petroleum coke :-- Not calcined,False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:271312,H0,271312,Petroleum coke :-- Calcined,False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:271320,H0,271320,Petroleum bitumen,False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:271390,H0,271390,Other residues of petroleum oils or of oils obtained from bituminous minerals,False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:271490,H0,271490,Other,False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:271500,H0,271500,"Bituminous mixtures based on natural asphalt, on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (for example, bituminous mastics, cut-backs).",False,True,not_primary_strict,broad_all_fuels_refinery_hs27
HS1992:280440,H0,280440,Oxygen,False,False,not_primary_strict,not_primary_broad
HS1992:280700,H0,280700,Sulphuric acid; oleum.,False,False,not_primary_strict,not_primary_broad
HS1992:281119,H0,281119,Other inorganic acids :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:281121,H0,281121,Other inorganic oxygen compounds of non-metals : -- Carbon dioxide,False,False,not_primary_strict,not_primary_broad
HS1992:281123,H0,281123,Other inorganic oxygen compounds of non-metals : -- Sulphur dioxide,False,False,not_primary_strict,not_primary_broad
HS1992:281290,H0,281290,Other,False,False,not_primary_strict,not_primary_broad
HS1992:281310,H0,281310,Carbon disulphide,False,False,not_primary_strict,not_primary_broad
HS1992:281390,H0,281390,Other,False,False,not_primary_strict,not_primary_broad
HS1992:281511,H0,281511,Sodium hydroxide (caustic soda):-- Solid,False,False,not_primary_strict,not_primary_broad
HS1992:281700,H0,281700,Zinc oxide; zinc peroxide,False,False,not_primary_strict,not_primary_broad
HS1992:282720,H0,282720,Calcium chloride,False,False,not_primary_strict,not_primary_broad
HS1992:283311,H0,283311,Sodium sulphates:-- Disodium sulphate,False,False,not_primary_strict,not_primary_broad
HS1992:283429,H0,283429,Nitrates:-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:283693,H0,283693,Bismuth carbonate,False,False,not_primary_strict,not_primary_broad
HS1992:283699,H0,283699,Other:-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:284390,H0,284390,Other compounds; amalgams,False,False,not_primary_strict,not_primary_broad
HS1992:290613,H0,290613,"Cyclanic, cyclenic or cycloterpenic:-- Sterols and inositols",False,False,not_primary_strict,not_primary_broad
HS1992:293290,H0,293290,"Heterocyclic compound,oxygen hetero-atom(s) only,nes",False,False,not_primary_strict,not_primary_broad
HS1992:293627,H0,293627,"Vitamins and their derivatives, unmixed :- Vitamin C and its derivatives",False,False,not_primary_strict,not_primary_broad
HS1992:293721,H0,293721,"Adrenal cortical hormones and their derivatives :-- Cortisone, hydrocortisone, prednisone (dehydrocortisone) and prednisolone (dehydrohydrocortisone)",False,False,not_primary_strict,not_primary_broad
HS1992:300210,H0,300210,"Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",False,False,not_primary_strict,not_primary_broad
HS1992:300220,H0,300220,Vaccines for human medicine,False,False,not_primary_strict,not_primary_broad
HS1992:300290,H0,300290,Other,False,False,not_primary_strict,not_primary_broad
HS1992:300331,H0,300331,Containing hormones or other products of heading No. 29.37 but not containing antibiotics :-- Containing insulin,False,False,not_primary_strict,not_primary_broad
HS1992:300339,H0,300339,Containing hormones or other products of heading No. 29.37 but not containing antibiotics :-- Other,False,False,not_primary_strict,not_primary_broad
HS1992:300390,H0,300390,Other,False,False,not_primary_strict,not_primary_broad
HS1992:300410,H0,300410,"Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",False,False,not_primary_strict,not_primary_broad
HS1992:300420,H0,300420,Containing other antibiotics,False,False,not_primary_strict,not_primary_broad
